order_id,order_date,customer_id,product_id,quantity,unit_price,region
10542,2024-06-22,480,8,3,422.0,East
10543,2022-08-27,213,47,4,109.56,South
10544,2023-10-12,614,37,1,150.24,North
10545,2024-06-02,930,8,4,234.74,East
10546,2023-02-14,360,18,1,39.49,South
10547,2023-12-27,214,18,2,442.94,North
10548,2024-11-12,304,12,5,250.41,East
10549,2022-11-14,155,36,3,169.08,South
10550,2023-06-09,380,40,5,244.2,East
10551,2024-06-23,200,2,4,169.31,East
10552,2024-10-20,680,20,1,150.27,North
10553,2023-09-12,238,3,4,229.53,East
10554,2024-08-10,671,40,4,246.13,South
10555,2024-03-11,705,44,2,222.34,East
10556,2024-07-04,167,34,4,278.49,East
10557,2022-11-16,226,49,3,393.86,North
10558,2024-05-25,879,46,2,38.06,North
10559,2022-11-25,251,46,5,407.64,South
10560,2024-01-23,280,6,4,121.98,West
10561,2023-10-19,476,40,5,133.53,North
10562,2024-11-03,498,10,3,303.74,North
10563,2022-03-12,964,24,3,488.08,South
10564,2024-04-06,978,18,3,18.53,West
10565,2024-05-14,733,33,5,339.84,East
10566,2024-07-16,535,39,5,351.48,East
10567,2022-04-16,997,7,1,291.09,East
10568,2024-02-09,701,45,2,14.75,South
10569,2024-06-11,411,48,4,307.11,South
10570,2022-07-15,784,44,2,66.36,South
10571,2022-05-25,429,29,3,48.25,North
10572,2023-04-16,539,19,4,351.07,South
10573,2022-08-04,969,38,1,353.11,West
10574,2022-09-17,901,39,2,446.06,North
10575,2024-07-22,443,25,3,11.66,East
10576,2023-07-29,968,17,4,195.59,North
10577,2022-10-12,210,37,4,16.01,North
10578,2023-04-29,547,3,3,188.68,North
10579,2023-01-07,710,24,5,250.91,South
10580,2022-03-11,491,18,2,269.57,West
10581,2023-01-14,471,49,4,184.41,South
10582,2022-10-29,686,26,5,365.4,East
10583,2022-09-12,730,21,1,213.64,North
10584,2024-08-01,568,11,4,263.39,North
10585,2023-11-23,895,41,4,402.04,North
10586,2024-04-13,999,17,1,95.41,West
10587,2023-12-18,664,45,1,167.24,North
10588,2023-02-28,906,38,4,265.5,South
10589,2022-08-01,463,21,3,386.13,West
10590,2022-04-10,550,4,1,218.42,West
10591,2022-11-04,980,32,5,45.66,North
10592,2023-11-09,477,18,1,494.53,West
10593,2023-04-20,198,44,4,356.88,South
10594,2022-04-22,944,28,4,364.14,East
10595,2022-07-02,521,36,2,237.9,East
10596,2023-08-20,499,37,5,278.05,West
10597,2022-06-14,511,44,2,497.08,South
10598,2024-03-25,690,50,1,301.61,West
10599,2022-03-31,325,26,2,117.28,South
10600,2023-03-31,688,49,4,482.55,North
10601,2022-08-26,935,24,3,273.5,North
10602,2023-06-18,467,10,1,20.13,North
10603,2023-12-28,773,38,4,290.94,North
10604,2022-02-27,596,49,1,44.53,East
10605,2023-06-26,139,8,2,268.52,North
10606,2024-10-18,242,2,2,414.41,North
10607,2023-09-10,316,44,1,274.04,South
10608,2023-02-06,667,35,1,192.99,West
10609,2024-10-02,733,21,2,442.48,East
10610,2024-04-21,135,27,1,464.52,South
10611,2024-04-18,188,23,2,180.27,West
10612,2023-06-03,690,32,1,254.49,North
10613,2022-07-16,579,26,3,491.63,West
10614,2022-02-15,69,7,1,97.27,East
10615,2023-06-14,439,33,1,156.1,North
10616,2024-09-26,77,17,4,219.93,North
10617,2024-02-15,400,8,3,59.44,West
10618,2022-03-15,374,42,2,143.3,East
10619,2022-12-01,12,17,2,276.9,South
10620,2023-09-25,487,48,5,121.96,West
10621,2023-11-19,795,42,3,346.28,West
10622,2023-07-29,758,47,3,180.36,South
10623,2022-10-23,749,48,1,54.0,North
10624,2024-11-04,764,18,4,384.62,West
10625,2023-04-23,417,36,2,288.03,South
10626,2023-09-25,207,39,2,414.19,West
10627,2022-11-15,341,44,4,186.47,East
10628,2023-04-24,620,23,4,19.5,West
10629,2023-01-03,721,12,3,32.88,South
10630,2023-01-02,311,23,4,399.77,West
10631,2023-01-13,308,33,4,211.21,West
10632,2023-04-08,293,28,1,488.43,West
10633,2022-01-13,625,44,3,416.85,East
10634,2023-06-20,376,23,5,17.9,East
10635,2022-09-27,527,7,5,436.29,East
10636,2024-12-29,340,47,2,114.3,North
10637,2023-01-11,83,2,4,248.27,East
10638,2022-09-14,577,1,1,258.0,West
10639,2022-08-05,452,4,4,39.26,West
10640,2023-03-26,3,8,2,71.58,East
10641,2024-06-12,456,49,4,217.29,South
10642,2022-02-01,873,29,5,324.88,North
10643,2023-09-02,236,18,3,139.56,West
10644,2024-07-05,389,37,4,267.94,South
10645,2023-06-26,393,31,5,195.78,East
10646,2022-05-28,641,6,5,318.88,West
10647,2023-10-18,759,44,2,217.97,North
10648,2022-03-08,747,24,3,427.3,South
10649,2023-07-24,30,48,2,492.03,South
10650,2024-01-18,583,41,1,457.4,North
10651,2023-03-19,982,15,3,92.62,North
10652,2024-06-15,148,40,1,234.02,East
10653,2023-02-03,605,12,3,234.82,South
10654,2023-04-27,283,46,5,421.83,South
10655,2024-08-05,729,49,1,185.02,West
10656,2022-07-05,238,14,3,279.3,South
10657,2022-06-18,739,27,3,308.55,North
10658,2023-05-22,731,37,1,64.65,East
10659,2023-06-05,319,13,3,283.4,East
10660,2022-06-10,971,38,2,130.95,South
10661,2022-12-06,337,46,2,111.24,South
10662,2023-12-05,31,38,1,132.65,East
10663,2024-04-02,978,3,5,58.68,North
10664,2024-02-24,915,16,4,44.17,West
10665,2022-05-11,626,12,1,326.96,East
10666,2023-05-31,614,14,1,471.08,North
10667,2023-06-20,605,34,1,347.12,West
10668,2024-01-11,207,50,1,162.81,North
10669,2024-02-20,958,31,2,174.17,North
10670,2023-08-11,903,39,1,275.28,South
10671,2023-12-27,229,5,5,434.49,West
10672,2024-07-31,933,12,4,109.21,West
10673,2024-09-23,583,26,4,239.57,West
10674,2023-01-11,342,17,5,254.48,East
10675,2022-07-23,460,44,1,466.3,North
10676,2024-09-15,136,11,4,272.71,East
10677,2023-10-23,953,33,2,392.62,North
10678,2022-03-16,978,41,4,53.02,South
10679,2024-01-11,284,40,5,170.19,East
10680,2022-10-31,850,46,4,309.6,North
10681,2024-12-21,351,4,5,342.04,North
10682,2023-07-24,17,32,1,443.75,North
10683,2024-02-25,215,31,4,299.31,North
10684,2024-09-13,395,11,5,151.89,North
10685,2022-08-17,399,17,2,274.16,South
10686,2024-12-07,414,27,2,358.65,East
10687,2022-09-25,244,8,3,394.33,South
10688,2023-12-28,95,21,4,472.85,West
10689,2024-03-12,633,33,1,103.47,South
10690,2022-09-11,6,50,3,333.86,East
10691,2024-08-14,780,5,4,108.15,South
10692,2024-05-19,87,32,2,165.76,West
10693,2022-03-28,189,25,1,79.95,North
10694,2024-11-14,615,8,2,388.77,East
10695,2022-08-10,616,27,4,457.86,East
10696,2024-09-16,420,26,1,24.67,South
10697,2023-02-01,803,40,1,408.62,East
10698,2024-07-26,67,29,3,128.46,West
10699,2023-05-26,618,9,1,248.61,West
10700,2023-07-15,248,18,4,376.63,West
10701,2024-04-25,860,7,5,258.36,East
10702,2023-03-16,207,42,5,123.31,West
10703,2022-11-07,205,21,1,454.02,South
10704,2022-02-04,319,16,5,300.86,East
10705,2022-08-05,83,3,4,466.32,North
10706,2023-12-22,424,32,3,424.85,South
10707,2024-10-12,82,10,2,439.53,North
10708,2023-06-03,799,32,2,187.24,West
10709,2022-09-26,549,8,4,493.78,South
10710,2023-09-30,725,32,3,427.67,East
10711,2023-04-20,487,50,4,175.43,North
10712,2022-03-31,133,4,1,449.24,North
10713,2024-12-01,115,29,3,380.09,West
10714,2024-09-08,377,12,5,365.32,South
10715,2022-10-15,977,37,1,13.05,South
10716,2023-04-26,211,36,5,21.06,North
10717,2023-09-29,132,19,1,350.45,North
10718,2023-05-16,374,37,1,146.55,North
10719,2022-02-21,154,47,1,38.67,East
10720,2022-04-13,920,31,1,150.12,North
10721,2023-11-30,423,44,3,420.58,West
10722,2024-11-03,952,26,3,240.6,East
10723,2023-04-15,950,45,1,311.63,West
10724,2023-03-03,806,6,4,402.25,South
10725,2022-04-20,366,29,1,168.45,South
10726,2023-05-30,694,17,1,15.46,West
10727,2022-03-09,147,20,4,168.43,North
10728,2023-01-24,734,42,4,478.77,North
10729,2022-11-04,794,46,1,246.32,North
10730,2024-12-25,127,47,2,289.21,North
10731,2023-04-05,308,10,2,382.61,South
10732,2022-12-13,715,6,4,66.32,East
10733,2022-11-21,118,48,1,369.63,South
10734,2023-10-29,573,32,5,155.9,West
10735,2024-11-22,231,2,5,200.2,North
10736,2022-03-09,451,10,1,142.05,South
10737,2022-07-06,500,37,1,85.24,South
10738,2022-07-11,662,27,1,187.12,West
10739,2023-03-04,145,41,5,56.37,North
10740,2022-08-04,907,19,5,423.94,North
10741,2022-06-26,623,41,4,159.91,East
10742,2023-07-15,679,16,3,330.27,North
10743,2024-05-30,701,20,4,155.38,West
10744,2023-09-18,987,36,4,113.24,West
10745,2023-08-30,49,5,2,359.69,South
10746,2022-06-28,107,18,4,315.76,East
10747,2023-01-30,93,8,4,116.87,East
10748,2024-05-25,636,13,4,309.93,North
10749,2024-08-19,829,41,4,12.45,North
10750,2022-07-17,140,10,3,96.69,East
10751,2024-08-26,909,36,2,366.6,West
10752,2023-10-31,314,19,5,210.97,North
10753,2023-04-02,11,31,1,109.78,West
10754,2022-03-13,448,36,5,257.9,North
10755,2022-08-11,927,29,2,237.96,North
10756,2022-10-03,395,45,4,320.63,East
10757,2023-07-27,505,23,5,45.54,North
10758,2024-07-12,378,32,4,411.48,North
10759,2023-04-16,361,49,3,38.56,North
10760,2023-03-30,683,11,3,232.39,West
10761,2024-08-26,548,2,2,358.13,East
10762,2022-01-07,642,32,5,178.96,South
10763,2022-07-07,855,5,3,455.96,East
10764,2022-01-04,573,31,2,380.06,West
10765,2024-06-25,932,13,2,218.76,East
10766,2024-11-04,846,22,2,100.07,North
10767,2024-08-17,997,35,5,31.29,East
10768,2023-06-09,561,19,5,402.82,West
10769,2023-09-22,923,29,2,105.19,North
10770,2024-02-14,396,23,1,142.14,North
10771,2022-12-26,186,19,5,15.09,South
10772,2023-06-02,221,16,5,18.93,North
10773,2024-11-19,518,31,1,122.91,East
10774,2024-07-09,300,16,5,437.71,North
10775,2024-05-01,175,26,5,392.6,East
10776,2024-07-23,791,3,3,387.24,West
10777,2024-06-19,371,23,1,415.25,West
10778,2023-02-03,970,9,3,101.44,East
10779,2022-06-17,866,24,1,489.74,East
10780,2023-01-12,509,33,1,123.77,North
10781,2023-08-30,876,14,1,83.47,South
10782,2024-10-07,204,28,5,154.38,South
10783,2023-08-12,608,24,2,269.92,East
10784,2022-02-17,282,43,4,70.97,West
10785,2024-10-21,647,50,2,371.92,North
10786,2022-06-22,416,7,5,192.05,West
10787,2023-05-21,33,38,5,288.52,North
10788,2023-02-02,82,44,4,369.78,West
10789,2022-10-21,483,25,5,451.93,East
10790,2023-07-06,148,2,1,411.48,West
10791,2024-04-29,607,45,3,273.36,West
10792,2024-11-05,965,1,3,495.67,South
10793,2024-06-03,992,23,1,269.57,East
10794,2024-09-30,948,47,2,272.63,West
10795,2022-05-14,495,40,3,87.66,North
10796,2024-02-10,170,18,1,82.87,West
10797,2023-05-23,723,47,2,92.66,North
10798,2024-12-25,897,8,3,299.99,West
10799,2023-04-25,703,34,1,213.43,North
10800,2024-05-12,7,43,3,199.08,East
10801,2023-04-04,380,8,3,72.5,North
10802,2023-09-18,826,29,3,196.73,West
10803,2022-06-08,854,13,4,195.22,South
10804,2022-06-10,434,1,2,314.2,West
10805,2024-07-28,34,29,3,200.32,North
10806,2022-06-04,563,50,1,215.19,West
10807,2023-05-01,632,37,4,143.55,West
10808,2023-03-08,138,1,5,74.44,West
10809,2024-11-16,367,44,5,157.01,East
10810,2024-09-30,106,5,2,30.96,East
10811,2024-11-01,794,48,1,109.82,East
10812,2022-03-08,32,50,4,169.23,West
10813,2023-06-26,636,2,1,81.37,South
10814,2022-04-06,682,47,4,335.84,South
10815,2022-08-03,987,22,4,147.57,East
10816,2022-07-13,958,30,5,311.61,West
10817,2024-06-03,524,11,2,325.5,North
10818,2022-02-08,168,29,2,229.17,East
10819,2024-07-27,855,42,1,230.06,West
10820,2024-07-27,78,3,4,294.92,South
10821,2022-07-25,546,45,4,138.6,East
10822,2024-07-30,209,13,3,20.41,South
10823,2023-07-09,838,3,2,326.06,East
10824,2023-04-29,411,10,4,308.18,East
10825,2024-02-10,8,4,1,243.43,South
10826,2022-09-06,737,14,5,439.13,North
10827,2023-01-08,227,23,5,259.23,South
10828,2024-05-28,175,17,2,158.71,West
10829,2024-04-14,81,1,2,359.63,West
10830,2024-05-20,794,15,3,481.58,North
10831,2023-12-03,57,2,2,371.07,East
10832,2022-05-18,135,18,4,455.34,South
10833,2024-08-05,238,39,4,65.23,West
10834,2023-04-02,472,22,4,69.28,East
10835,2024-03-24,217,28,4,85.76,East
10836,2024-04-02,739,30,3,354.4,South
10837,2024-07-30,26,13,2,200.96,West
10838,2023-03-20,187,3,2,244.08,West
10839,2022-12-19,882,3,2,138.34,East
10840,2024-09-22,630,45,3,370.69,West
10841,2024-03-04,709,26,3,424.22,East
10842,2023-02-15,116,4,4,88.5,North
10843,2023-11-09,815,16,3,104.44,North
10844,2023-03-29,614,28,3,176.31,East
10845,2023-02-23,892,8,1,147.28,North
10846,2023-03-26,163,40,4,270.45,West
10847,2024-09-21,414,16,4,378.76,North
10848,2022-02-20,178,31,1,398.7,East
10849,2022-07-29,985,23,2,112.14,South
10850,2024-06-06,280,2,1,96.04,South
10851,2024-09-24,798,9,1,188.21,East
10852,2024-09-19,212,27,1,82.38,South
10853,2024-04-29,54,45,3,54.98,East
10854,2023-09-19,67,22,1,128.86,North
10855,2023-11-10,544,44,5,203.03,West
10856,2024-02-16,763,34,1,298.04,South
10857,2023-10-25,520,9,2,364.41,North
10858,2022-09-25,499,33,2,119.18,West
10859,2022-04-26,946,38,2,411.15,West
10860,2024-01-24,431,34,1,26.5,North
10861,2024-11-29,727,35,4,227.58,East
10862,2022-07-01,46,47,2,320.21,South
10863,2024-06-21,592,26,1,152.72,East
10864,2024-08-03,35,7,2,345.01,West
10865,2022-09-15,189,45,3,434.86,East
10866,2023-05-24,89,48,3,53.79,South
10867,2022-04-02,335,45,1,261.15,West
10868,2022-05-29,947,27,2,19.2,North
10869,2022-04-27,959,12,2,146.99,East
10870,2023-04-03,136,17,5,77.1,North
10871,2023-07-19,546,21,2,315.89,North
10872,2024-03-24,793,43,4,131.85,East
10873,2022-02-14,113,22,3,148.38,East
10874,2024-02-13,172,26,2,110.76,West
10875,2022-08-22,339,39,4,129.46,West
10876,2022-07-16,555,13,1,120.3,South
10877,2022-01-25,894,42,3,351.96,North
10878,2023-01-30,946,42,1,478.35,West
10879,2023-12-15,525,45,2,250.21,North
10880,2024-11-25,174,23,1,304.19,East
10881,2022-08-11,637,30,3,410.87,West
10882,2024-05-13,332,17,1,243.29,North
10883,2023-06-14,207,27,1,157.99,South
10884,2022-09-14,343,20,1,475.98,West
10885,2023-10-16,949,7,4,454.02,North
10886,2023-08-14,959,4,4,117.98,North
10887,2023-03-20,104,49,2,354.51,West
10888,2023-02-22,642,31,1,327.1,South
10889,2023-07-28,40,30,4,328.32,North
10890,2022-05-09,23,31,3,417.0,North
10891,2024-10-07,252,4,3,340.31,South
10892,2022-12-07,955,18,1,263.82,East
10893,2024-03-20,837,20,2,424.57,East
10894,2024-09-18,290,40,4,139.77,East
10895,2022-04-10,202,40,4,342.82,East
10896,2022-02-08,155,48,4,353.74,West
10897,2022-09-20,567,47,2,436.46,East
10898,2022-05-30,106,50,5,499.17,North
10899,2023-11-21,260,23,4,283.2,West
10900,2024-03-23,964,38,1,247.36,North
10901,2022-08-07,200,9,4,304.33,South
10902,2024-06-24,838,16,4,332.75,North
10903,2022-09-01,217,21,5,359.36,West
10904,2024-06-04,411,9,1,147.8,West
10905,2023-08-10,559,25,1,248.65,North
10906,2023-06-02,882,49,1,191.75,South
10907,2024-11-10,117,36,4,29.0,South
10908,2022-07-09,886,47,4,308.67,North
10909,2024-07-03,424,43,3,438.66,South
10910,2023-09-07,212,14,5,461.52,East
10911,2024-05-05,155,17,1,263.54,South
10912,2023-04-11,263,28,1,385.28,North
10913,2022-04-09,507,45,3,359.08,East
10914,2024-04-09,151,41,4,122.16,East
10915,2024-09-23,212,48,3,40.83,West
10916,2022-02-25,192,8,3,376.45,North
10917,2024-11-11,881,14,4,148.52,East
10918,2023-08-03,755,15,2,279.2,West
10919,2022-07-04,98,39,5,266.79,South
10920,2023-06-06,541,25,2,410.76,West
10921,2022-09-21,701,11,2,325.88,South
10922,2024-11-27,172,29,5,425.1,North
10923,2024-09-29,371,3,2,378.6,East
10924,2022-05-03,709,39,4,499.92,North
10925,2022-10-28,155,22,2,433.3,South
10926,2024-04-12,140,37,2,113.43,West
10927,2024-12-26,913,41,2,481.08,West
10928,2023-10-07,805,20,4,176.67,North
10929,2024-05-23,802,19,3,307.84,North
10930,2023-01-29,256,13,1,471.26,East
10931,2023-10-23,990,27,5,114.94,West
10932,2022-03-10,676,19,5,430.08,North
10933,2024-02-01,646,16,4,477.04,South
10934,2022-11-16,864,2,1,428.34,South
10935,2022-06-26,416,1,2,411.39,East
10936,2023-08-07,329,3,5,139.66,East
10937,2023-08-05,378,24,2,209.48,East
10938,2022-04-21,918,44,4,382.56,West
10939,2024-09-25,266,38,4,67.9,West
10940,2024-01-28,541,2,4,445.3,West
10941,2022-10-10,139,16,3,113.03,North
10942,2022-07-13,860,29,4,286.76,South
10943,2024-08-24,962,37,2,61.48,East
10944,2024-12-06,824,44,3,100.74,North
10945,2024-09-04,597,4,2,296.9,West
10946,2022-12-08,512,14,4,320.97,West
10947,2023-06-06,249,17,3,142.18,South
10948,2024-03-11,863,44,1,68.36,South
10949,2024-06-21,826,45,4,279.28,East
10950,2022-05-11,745,17,3,421.91,South
10951,2024-03-24,308,20,3,108.71,North
10952,2022-03-02,573,47,3,348.87,East
10953,2022-06-13,785,29,5,199.08,North
10954,2022-09-29,219,41,3,472.11,South
10955,2022-05-13,798,26,1,50.46,North
10956,2024-09-24,761,42,4,29.58,East
10957,2022-02-07,584,38,4,70.91,South
10958,2023-09-09,293,17,4,393.4,North
10959,2023-04-19,901,12,3,462.16,South
10960,2022-02-28,410,28,4,413.01,West
10961,2023-08-12,198,9,1,361.74,West
10962,2023-05-14,80,32,5,38.22,West
10963,2023-07-21,385,34,1,114.77,South
10964,2023-07-21,137,16,5,468.34,East
10965,2024-06-22,213,48,4,315.17,North
10966,2023-01-18,839,31,2,239.48,North
10967,2022-03-26,619,27,5,329.63,West
10968,2023-09-19,960,29,1,97.51,South
10969,2024-04-05,207,1,1,447.51,South
10970,2022-10-20,664,27,2,331.59,East
10971,2024-12-08,133,32,5,240.91,East
10972,2024-12-26,947,11,5,234.11,North
10973,2024-02-26,166,35,1,412.96,South
10974,2022-05-09,503,2,5,160.86,South
10975,2022-01-29,925,46,2,77.19,North
10976,2023-11-23,430,1,5,100.98,East
10977,2022-05-13,180,6,5,49.76,North
10978,2023-10-08,121,7,2,258.85,East
10979,2023-11-20,174,2,4,341.86,West
10980,2023-06-18,331,2,5,467.65,South
10981,2023-05-31,68,47,1,377.9,West
10982,2024-08-17,699,5,3,295.72,East
10983,2022-06-14,138,13,1,433.34,West
10984,2024-07-15,866,19,1,447.18,East
10985,2024-07-21,900,19,4,359.07,North
10986,2023-07-11,308,47,4,37.58,South
10987,2023-11-11,330,1,1,152.96,South
10988,2024-09-19,993,35,5,174.73,West
10989,2024-10-25,238,18,1,498.72,North
10990,2024-01-27,530,49,5,237.44,South
10991,2024-05-04,76,32,2,383.32,North
10992,2023-05-08,947,32,2,408.76,West
10993,2023-10-11,151,8,4,330.1,North
10994,2024-09-18,620,11,3,18.96,North
10995,2023-09-20,665,20,3,19.48,North
10996,2023-09-17,316,8,4,411.2,South
10997,2023-06-27,37,28,2,372.23,South
10998,2022-01-07,964,21,4,272.7,North
10999,2024-08-11,845,38,2,131.94,South
11000,2023-05-30,658,38,5,52.49,West
11001,2024-01-25,126,6,2,90.49,West
11002,2022-03-14,797,2,2,294.36,South
11003,2022-01-10,620,10,2,277.46,North
11004,2023-07-16,286,42,3,471.22,West
11005,2022-05-02,240,9,2,479.07,East
11006,2023-11-18,887,3,1,292.24,West
11007,2023-05-28,614,2,5,422.3,East
11008,2024-09-16,220,36,3,408.0,East
11009,2023-03-17,7,8,1,378.66,West
11010,2024-11-27,216,9,3,224.3,North
11011,2023-12-03,681,26,3,200.81,West
11012,2023-08-14,586,34,1,139.43,South
11013,2022-03-08,293,48,4,469.18,North
11014,2022-01-17,539,30,4,418.87,East
11015,2023-01-03,789,38,2,96.79,South
11016,2024-06-22,484,8,1,133.71,East
11017,2023-12-22,43,3,2,294.85,East
11018,2024-08-15,307,11,4,212.66,North
11019,2024-06-26,93,25,1,114.81,West
11020,2024-09-15,583,5,1,397.67,North
11021,2023-04-18,269,12,1,10.76,North
11022,2022-04-25,621,30,2,178.21,South
11023,2022-04-10,693,27,3,465.38,South
11024,2023-03-14,215,43,3,382.78,East
11025,2022-12-15,959,5,3,206.63,North
11026,2022-05-19,114,20,1,465.08,South
11027,2024-04-07,185,21,4,451.39,North
11028,2022-11-20,921,3,2,35.77,South
11029,2024-04-25,125,41,2,72.69,East
11030,2022-10-21,105,50,4,199.74,East
11031,2024-08-25,237,44,3,465.4,West
11032,2022-03-15,653,4,5,423.66,East
11033,2023-04-29,805,24,4,33.4,East
11034,2022-01-16,158,7,3,261.04,West
11035,2024-03-03,474,24,1,362.92,East
11036,2023-05-31,908,11,4,145.2,West
11037,2024-07-13,505,2,3,364.04,East
11038,2024-04-03,961,44,2,191.17,North
11039,2023-06-02,274,41,5,144.29,North
11040,2022-05-09,890,6,5,202.36,South
11041,2023-05-26,853,7,5,475.89,North
11042,2023-02-27,117,38,3,453.59,East
11043,2023-01-20,886,18,3,457.84,East
11044,2022-08-20,574,45,1,459.52,West
11045,2024-08-16,536,9,5,97.35,North
11046,2024-04-04,60,28,2,449.07,East
11047,2022-03-06,401,19,5,114.02,South
11048,2024-04-12,874,4,4,420.69,North
11049,2023-09-07,828,4,4,275.53,North
11050,2024-03-11,777,13,2,127.58,South
11051,2022-10-05,180,28,3,205.28,North
11052,2023-01-01,232,11,5,222.36,North
11053,2023-05-31,476,2,4,369.25,North
11054,2023-03-15,655,6,2,306.95,South
11055,2023-03-04,845,12,1,410.22,West
11056,2023-12-30,924,40,4,204.43,North
11057,2023-01-31,245,37,4,374.36,West
11058,2023-08-09,593,24,5,398.47,East
11059,2023-01-10,638,9,3,40.94,South
11060,2024-08-05,649,26,4,194.06,South
11061,2022-04-03,568,4,4,444.13,West
11062,2022-11-17,213,41,5,355.44,East
11063,2024-10-30,606,44,3,215.04,West
11064,2024-07-02,895,4,1,99.66,West
11065,2024-07-05,459,49,1,57.34,West
11066,2022-04-05,990,34,1,122.38,East
11067,2024-08-16,804,22,1,129.9,East
11068,2022-03-12,128,13,3,191.62,East
11069,2023-10-26,952,15,1,96.69,North
11070,2024-08-26,217,40,5,81.56,South
11071,2023-08-10,711,38,5,423.56,East
11072,2023-12-28,20,41,5,132.27,North
11073,2023-01-03,567,43,1,285.19,North
11074,2022-02-20,758,44,5,107.66,North
11075,2024-09-14,763,2,5,250.96,South
11076,2022-09-17,60,2,2,145.59,North
11077,2022-06-07,675,43,1,52.53,East
11078,2022-04-09,714,8,5,491.27,East
11079,2022-08-29,739,38,3,234.32,East
11080,2022-07-21,129,18,5,202.59,West
11081,2023-09-26,974,29,2,107.57,East
11082,2024-01-16,557,11,3,252.73,North
11083,2023-05-05,197,6,3,321.26,South
11084,2023-08-02,936,9,4,159.28,West
11085,2023-06-11,492,22,2,245.41,East
11086,2022-09-30,678,46,2,126.17,South
11087,2024-02-25,504,25,5,268.58,West
11088,2023-03-29,247,31,2,395.74,East
11089,2022-12-13,738,21,3,39.5,South
11090,2024-03-26,792,38,3,263.74,East
11091,2023-02-18,260,19,5,205.69,East
11092,2023-03-07,347,10,3,46.28,West
11093,2023-01-14,197,46,5,470.85,East
11094,2024-09-24,107,37,4,137.32,West
11095,2024-06-13,781,12,2,286.66,North
11096,2023-03-04,744,19,2,192.58,South
11097,2022-07-11,917,2,2,142.86,West
11098,2022-02-10,613,15,4,268.32,West
11099,2022-05-16,160,38,2,347.62,West
11100,2022-04-16,422,8,4,394.91,West
11101,2023-06-03,607,46,4,320.62,West
11102,2024-03-24,928,35,5,267.89,East
11103,2022-05-06,207,38,1,390.86,West
11104,2023-02-04,313,43,1,263.55,West
11105,2022-03-20,432,30,5,487.37,East
11106,2023-01-24,926,9,5,268.1,South
11107,2022-03-15,235,30,5,165.45,West
11108,2024-10-25,327,49,2,228.72,West
11109,2022-03-23,934,19,3,250.1,North
11110,2024-02-15,479,29,5,148.91,West
11111,2024-09-17,428,2,4,87.78,North
11112,2022-10-05,666,28,1,221.38,North
11113,2024-04-19,100,8,2,449.55,South
11114,2022-08-12,238,25,3,135.21,North
11115,2024-12-27,107,10,1,187.29,East
11116,2023-08-29,858,22,1,381.28,South
11117,2022-01-19,364,35,1,50.31,West
11118,2023-10-02,642,42,4,414.28,South
11119,2022-04-07,811,24,4,362.94,East
11120,2024-12-11,493,26,4,279.38,South
11121,2022-06-24,43,31,3,112.64,South
11122,2022-12-14,575,23,1,55.41,South
11123,2022-01-01,73,2,5,123.54,South
11124,2022-03-04,698,39,3,383.13,East
11125,2022-08-14,629,33,4,467.41,East
11126,2023-02-27,304,24,4,371.57,West
11127,2024-11-08,5,12,4,268.53,East
11128,2022-01-31,987,37,2,475.83,South
11129,2024-04-24,588,9,1,416.0,West
11130,2023-09-25,803,44,5,331.36,East
11131,2022-01-24,349,43,1,28.57,North
11132,2024-04-16,400,44,3,150.99,East
11133,2024-09-09,595,3,2,161.02,North
11134,2022-06-10,433,44,3,180.15,West
11135,2022-04-24,572,23,4,200.8,West
11136,2023-05-19,107,24,4,470.29,East
11137,2024-08-12,117,33,5,373.52,South
11138,2022-12-23,819,30,1,349.05,South
11139,2022-06-18,383,38,3,218.99,West
11140,2024-08-26,859,43,4,175.4,East
11141,2022-08-30,82,2,5,68.59,East
11142,2022-05-19,827,40,5,232.21,South
11143,2022-04-07,832,22,3,110.62,North
11144,2022-05-27,873,11,1,201.6,West
11145,2024-12-16,653,12,2,86.63,East
11146,2024-12-01,734,19,5,178.56,West
11147,2024-05-15,410,20,3,31.06,West
11148,2023-06-27,70,9,4,12.95,East
11149,2023-11-23,387,43,2,436.26,West
11150,2024-10-22,983,18,2,324.22,East
11151,2024-06-22,524,41,1,297.96,North
11152,2023-12-31,297,47,3,261.76,South
11153,2022-11-27,617,18,1,366.1,East
11154,2023-09-09,719,40,5,370.72,North
11155,2023-02-08,65,36,5,468.27,South
11156,2023-05-23,575,27,3,129.76,North
11157,2024-11-04,178,13,4,394.75,West
11158,2022-08-14,943,47,5,495.67,North
11159,2024-09-10,8,8,5,24.22,West
11160,2024-05-14,159,48,4,193.25,East
11161,2024-01-15,11,43,2,223.66,South
11162,2023-05-08,785,23,3,412.7,South
11163,2022-11-15,411,13,2,16.73,West
11164,2024-02-12,892,7,1,303.32,North
11165,2023-03-28,607,50,4,447.36,East
11166,2024-08-01,155,40,3,82.34,North
11167,2024-04-27,206,2,4,66.63,East
11168,2024-10-13,115,3,4,499.9,East
11169,2024-06-02,379,42,2,414.72,East
11170,2023-02-23,599,39,2,351.74,North
11171,2024-05-14,824,23,1,205.5,North
11172,2024-02-28,709,7,3,428.44,East
11173,2023-05-10,350,4,4,462.16,South
11174,2024-11-28,98,8,1,368.88,East
11175,2022-06-11,943,32,4,205.07,West
11176,2022-05-01,19,19,1,295.93,West
