order_id,order_date,customer_id,product_id,quantity,unit_price,region,revenue
11949,2024-04-01,138,41,5,109.98,West,549.9
11950,2024-06-20,621,9,4,357.97,South,1431.88
11951,2024-08-02,489,20,5,401.51,East,2007.55
11952,2024-01-02,560,30,2,428.35,North,856.7
11953,2022-11-30,638,14,1,260.04,North,260.04
11954,2024-11-09,469,23,1,171.07,East,171.07
11955,2022-07-24,726,29,5,388.47,South,1942.3500000000001
11956,2024-08-13,913,42,5,167.25,West,836.25
11957,2022-12-21,640,35,2,82.56,East,165.12
11958,2024-04-03,389,27,3,419.0,East,1257.0
11959,2024-10-22,198,49,1,211.51,South,211.51
11960,2024-07-29,202,27,5,289.71,South,1448.55
11961,2022-06-17,192,30,4,460.04,North,1840.16
11962,2023-01-03,107,3,5,76.54,East,382.70000000000005
11963,2023-06-20,706,12,5,283.02,South,1415.1
11964,2024-08-20,327,47,1,283.79,North,283.79
11965,2023-08-03,750,31,5,432.33,West,2161.65
11966,2024-08-07,644,37,4,177.22,South,708.88
11967,2022-07-26,357,27,4,206.59,North,826.36
11968,2024-12-08,595,47,4,264.45,North,1057.8
11969,2023-06-28,501,24,2,91.93,North,183.86
11970,2022-05-09,284,48,4,240.62,South,962.48
11971,2023-09-06,468,41,1,223.68,West,223.68
11972,2022-02-04,508,40,3,106.72,South,320.15999999999997
11973,2024-03-29,734,11,5,418.18,North,2090.9
11974,2022-07-18,106,27,5,221.21,East,1106.05
11975,2022-03-18,294,9,5,159.97,East,799.85
11976,2023-01-04,66,16,4,73.88,East,295.52
11977,2024-04-12,195,14,4,53.98,North,215.92
11978,2023-06-10,188,47,4,480.51,East,1922.04
11979,2022-12-15,47,30,3,497.63,West,1492.8899999999999
11980,2023-05-21,362,46,3,449.98,South,1349.94
11981,2023-10-05,871,24,3,234.73,East,704.1899999999999
11982,2022-08-26,537,42,3,405.88,North,1217.6399999999999
11983,2022-05-18,578,13,3,418.8,West,1256.4
11984,2023-09-04,487,33,5,156.91,North,784.55
11985,2023-11-11,847,9,5,297.15,East,1485.75
11986,2024-04-18,579,49,3,478.84,West,1436.52
11987,2024-07-26,709,26,5,147.23,North,736.15
11988,2022-12-21,246,49,3,334.81,South,1004.4300000000001
11989,2023-08-01,808,42,3,334.65,West,1003.9499999999999
11990,2024-04-26,612,45,3,231.81,North,695.4300000000001
11991,2023-07-13,178,50,5,250.26,South,1251.3
11992,2024-04-28,115,13,2,233.63,East,467.26
11993,2022-05-20,680,21,2,265.33,West,530.66
11994,2023-10-25,631,29,2,82.9,South,165.8
11995,2022-01-21,998,28,1,399.43,West,399.43
11996,2022-03-05,165,24,2,333.93,South,667.86
11997,2024-12-31,219,13,2,487.17,South,974.34
11998,2024-09-16,197,42,2,130.37,West,260.74
11999,2022-06-11,401,20,4,81.52,East,326.08
12000,2022-05-10,830,39,3,177.85,South,533.55
12001,2023-08-04,998,7,5,259.77,South,1298.85
12002,2022-08-13,749,41,4,110.45,West,441.8
12003,2023-08-03,681,48,3,235.69,South,707.0699999999999
12004,2024-09-09,76,15,2,324.88,North,649.76
12005,2024-10-01,426,25,2,37.52,West,75.04
12006,2022-04-17,287,35,4,381.43,West,1525.72
12007,2023-09-13,545,13,5,470.46,South,2352.2999999999997
12008,2024-04-19,299,43,4,141.44,South,565.76
12009,2023-07-31,861,8,4,390.35,East,1561.4
12010,2022-07-18,742,21,3,214.79,West,644.37
12011,2023-05-25,707,6,1,335.57,North,335.57
12012,2023-10-29,294,10,5,374.08,West,1870.3999999999999
12013,2022-03-20,809,49,5,154.54,South,772.6999999999999
12014,2024-06-12,886,41,4,395.82,East,1583.28
12015,2023-05-27,447,21,4,61.5,North,246.0
12016,2022-09-07,936,14,2,493.5,South,987.0
12017,2024-06-07,414,45,4,175.14,West,700.56
12018,2024-10-20,431,33,3,119.66,South,358.98
12019,2023-08-22,790,25,2,77.94,West,155.88
12020,2024-01-23,230,19,1,407.97,West,407.97
12021,2023-08-23,96,9,3,297.09,South,891.27
12022,2024-09-01,895,49,5,476.32,North,2381.6
12023,2023-04-28,439,47,5,327.36,North,1636.8000000000002
12024,2024-04-15,171,37,3,176.89,West,530.67
12025,2022-06-21,317,36,4,419.84,East,1679.36
12026,2024-05-18,842,36,4,147.81,South,591.24
12027,2022-01-17,544,15,4,152.51,South,610.04
12028,2023-01-29,491,5,5,23.86,North,119.3
12029,2022-08-22,388,17,3,133.49,South,400.47
12030,2022-09-05,989,30,4,138.1,South,552.4
12031,2022-02-21,557,7,2,155.79,North,311.58
12032,2022-01-15,72,6,5,190.63,West,953.15
12033,2023-03-17,532,15,3,292.57,East,877.71
12034,2023-11-27,239,46,3,116.03,West,348.09000000000003
12035,2022-01-07,711,10,3,322.01,South,966.03
12036,2024-04-05,577,6,3,75.32,East,225.95999999999998
12037,2024-11-02,700,42,1,466.15,West,466.15
12038,2023-04-23,89,41,2,22.79,East,45.58
12039,2023-09-23,922,13,1,455.02,North,455.02
12040,2023-12-16,713,14,4,278.13,West,1112.52
12041,2022-04-25,535,1,1,357.92,North,357.92
12042,2023-05-24,808,33,1,156.19,West,156.19
12043,2022-02-26,642,19,5,95.16,North,475.79999999999995
12044,2023-01-17,154,9,3,474.17,West,1422.51
12045,2024-08-09,590,37,1,226.09,West,226.09
12046,2022-10-02,190,49,3,245.45,North,736.3499999999999
12047,2022-02-13,812,48,2,492.98,West,985.96
12048,2023-12-19,415,12,1,174.67,North,174.67
12049,2022-11-14,154,5,5,59.09,East,295.45000000000005
12050,2023-06-18,625,6,5,297.59,East,1487.9499999999998
12051,2022-08-25,339,11,4,281.86,East,1127.44
12052,2024-06-11,998,38,1,388.82,West,388.82
12053,2023-06-01,629,10,2,477.99,North,955.98
12054,2022-02-07,517,15,3,160.76,North,482.28
12055,2023-10-16,889,50,1,363.68,South,363.68
12056,2024-01-17,838,39,4,222.91,South,891.64
12057,2024-04-20,35,28,5,394.05,East,1970.25
12058,2023-03-24,784,3,1,90.5,East,90.5
12059,2023-11-15,671,16,4,255.42,North,1021.68
12060,2022-05-05,722,45,2,47.82,South,95.64
12061,2024-12-24,526,17,3,284.98,East,854.94
12062,2024-03-03,537,36,2,92.8,North,185.6
12063,2024-02-23,847,19,2,480.42,West,960.84
12064,2022-08-14,218,4,3,281.62,South,844.86
12065,2023-04-10,254,25,1,269.39,South,269.39
12066,2023-10-05,996,27,3,486.44,West,1459.32
12067,2022-10-20,203,12,4,254.22,South,1016.88
12068,2023-12-22,101,27,2,341.6,East,683.2
12069,2024-01-26,361,4,3,32.87,East,98.60999999999999
12070,2022-06-15,741,24,5,357.09,South,1785.4499999999998
12071,2024-02-08,711,17,3,61.11,West,183.32999999999998
12072,2024-10-03,914,26,3,392.31,West,1176.93
12073,2024-05-20,178,18,4,439.65,North,1758.6
12074,2024-12-11,276,22,2,164.58,East,329.16
12075,2023-07-21,312,6,4,440.28,North,1761.12
12076,2024-11-03,642,19,4,246.49,North,985.96
12077,2023-08-25,410,37,5,290.07,South,1450.35
12078,2024-06-23,791,34,4,211.38,South,845.52
12079,2022-02-10,288,11,4,243.51,North,974.04
12080,2024-10-26,653,24,5,455.05,West,2275.25
12081,2022-08-30,525,45,1,474.17,North,474.17
12082,2022-06-11,401,37,4,228.48,West,913.92
12083,2024-10-15,217,23,3,262.04,South,786.1200000000001
12084,2023-11-23,698,40,4,66.93,West,267.72
12085,2024-03-19,470,43,2,169.55,East,339.1
12086,2024-09-05,27,4,3,261.49,East,784.47
12087,2023-06-02,913,18,3,109.27,East,327.81
12088,2024-06-16,730,30,1,292.5,South,292.5
12089,2024-02-22,422,15,2,345.79,West,691.58
12090,2024-02-23,14,37,2,328.48,South,656.96
12091,2022-03-26,501,23,2,226.83,South,453.66
12092,2024-10-30,654,12,4,386.97,South,1547.88
12093,2022-05-18,908,4,4,166.57,South,666.28
12094,2024-01-24,325,4,3,239.95,North,719.8499999999999
12095,2024-06-24,997,41,1,142.38,North,142.38
12096,2023-12-14,324,41,4,305.78,South,1223.12
12097,2022-06-05,567,14,4,225.95,West,903.8
12098,2023-02-12,703,8,1,116.39,South,116.39
12099,2024-02-26,285,23,2,161.01,South,322.02
12100,2023-08-03,89,1,3,146.94,North,440.82
12101,2023-07-08,45,11,4,456.35,North,1825.4
12102,2023-01-31,644,27,1,265.76,East,265.76
12103,2024-03-20,498,4,1,329.8,North,329.8
12104,2024-08-19,912,29,2,468.02,East,936.04
12105,2023-06-26,498,17,5,99.29,West,496.45000000000005
12106,2024-10-29,578,49,5,469.08,East,2345.4
12107,2024-09-13,791,19,5,274.42,West,1372.1000000000001
12108,2022-06-19,836,45,5,429.54,South,2147.7000000000003
12109,2022-10-17,660,49,4,92.32,South,369.28
12110,2024-01-10,145,24,1,143.74,East,143.74
12111,2023-08-11,948,44,3,105.14,West,315.42
12112,2024-01-05,518,46,4,330.18,South,1320.72
12113,2023-04-02,82,41,5,78.97,East,394.85
12114,2023-12-02,980,44,3,398.34,West,1195.02
12115,2024-09-05,635,32,3,132.71,South,398.13
12116,2022-02-15,167,31,5,135.18,North,675.9000000000001
12117,2024-11-06,749,49,3,147.75,South,443.25
12118,2022-08-19,105,16,4,375.73,East,1502.92
12119,2024-08-07,802,32,2,462.87,East,925.74
12120,2023-09-29,488,44,4,454.68,West,1818.72
12121,2022-04-22,750,42,4,59.61,North,238.44
12122,2023-08-16,310,34,2,138.59,East,277.18
12123,2024-05-08,984,35,5,339.37,North,1696.85
12124,2023-01-26,82,37,5,313.09,North,1565.4499999999998
12125,2023-01-27,94,16,2,181.51,West,363.02
12126,2022-11-24,321,21,4,432.79,West,1731.16
12127,2024-01-17,343,13,1,73.93,North,73.93
12128,2023-01-02,797,18,3,323.13,North,969.39
12129,2022-03-23,809,2,3,143.81,East,431.43
12130,2024-03-16,361,33,3,268.32,North,804.96
12131,2024-04-01,831,41,1,199.87,West,199.87
12132,2024-08-09,928,18,4,490.07,West,1960.28
12133,2023-01-07,66,28,5,248.48,East,1242.3999999999999
12134,2022-09-21,624,37,2,488.29,West,976.58
12135,2022-04-20,868,35,3,134.96,North,404.88
12136,2022-11-03,429,37,1,386.29,South,386.29
12137,2022-08-14,401,12,2,361.36,West,722.72
12138,2022-07-04,171,40,4,425.35,East,1701.4
12139,2024-08-21,759,8,1,349.87,North,349.87
12140,2022-01-31,578,25,1,344.36,West,344.36
12141,2023-09-06,68,7,2,333.75,South,667.5
12142,2022-04-09,492,2,2,492.68,West,985.36
12143,2024-03-21,34,33,3,121.77,North,365.31
12144,2023-10-14,1,33,4,24.76,West,99.04
12145,2024-03-24,151,40,2,342.21,North,684.42
12146,2024-10-16,902,49,3,94.45,South,283.35
12147,2024-09-04,784,23,3,342.9,West,1028.6999999999998
12148,2022-03-29,258,5,2,166.65,South,333.3
12149,2024-12-22,750,14,1,31.24,North,31.24
12150,2024-07-10,628,8,1,387.19,South,387.19
12151,2023-08-09,588,20,1,35.31,North,35.31
12152,2024-03-28,795,18,3,119.83,East,359.49
12153,2024-07-20,19,23,1,174.84,West,174.84
12154,2024-03-07,796,29,4,75.05,North,300.2
12155,2024-10-15,35,7,1,457.65,East,457.65
12156,2024-10-09,371,24,1,314.7,South,314.7
12157,2024-08-30,491,46,3,438.94,West,1316.82
12158,2023-09-25,836,25,5,344.21,West,1721.05
12159,2022-12-12,817,14,4,496.05,West,1984.2
12160,2023-12-25,241,38,3,267.32,West,801.96
12161,2024-06-19,7,3,4,36.34,South,145.36
12162,2024-11-03,549,46,4,88.82,West,355.28
12163,2022-05-16,371,14,1,298.33,North,298.33
12164,2023-02-01,665,3,4,180.39,West,721.56
12165,2024-03-02,757,42,1,65.32,South,65.32
12166,2022-03-20,250,9,4,126.69,North,506.76
12167,2023-12-06,115,7,5,242.54,North,1212.7
12168,2024-09-08,553,26,4,263.91,North,1055.64
12169,2024-12-10,337,7,2,467.94,East,935.88
12170,2024-01-14,574,7,1,54.43,East,54.43
12171,2023-01-19,681,44,5,185.33,West,926.6500000000001
12172,2023-01-10,142,36,1,257.96,East,257.96
12173,2022-07-25,485,13,5,65.5,South,327.5
12174,2023-05-04,438,3,1,347.02,West,347.02
12175,2024-05-30,770,20,2,262.36,East,524.72
12176,2023-09-24,88,9,2,235.16,East,470.32
12177,2023-08-15,463,22,5,331.48,South,1657.4
12178,2024-12-01,48,45,3,151.03,South,453.09000000000003
12179,2023-06-17,947,33,1,176.27,East,176.27
12180,2023-06-06,481,23,3,89.72,East,269.15999999999997
12181,2024-04-04,823,23,4,266.63,East,1066.52
12182,2023-08-21,524,38,2,192.48,East,384.96
12183,2022-04-23,211,26,1,137.56,West,137.56
12184,2024-01-04,244,32,2,71.12,West,142.24
12185,2022-11-14,239,28,4,21.38,West,85.52
12186,2024-09-22,197,30,5,104.74,East,523.6999999999999
12187,2022-08-01,769,40,1,131.24,South,131.24
12188,2022-09-10,235,17,1,247.86,South,247.86
12189,2022-05-04,187,18,1,128.09,West,128.09
12190,2023-09-16,713,25,5,410.65,South,2053.25
12191,2024-12-24,615,4,2,242.32,North,484.64
12192,2024-06-16,290,26,5,315.67,West,1578.3500000000001
12193,2022-09-04,221,31,2,111.89,South,223.78
12194,2023-03-17,497,12,1,213.9,South,213.9
12195,2022-02-14,496,48,5,305.36,East,1526.8000000000002
12196,2023-10-20,880,18,4,162.41,West,649.64
12197,2024-05-29,302,10,5,174.74,West,873.7
12198,2024-10-13,187,36,2,405.64,North,811.28
12199,2023-07-08,450,2,1,420.22,North,420.22
12200,2024-03-19,915,25,2,271.14,South,542.28
12201,2024-08-28,412,47,3,449.24,East,1347.72
12202,2023-12-31,611,9,1,370.97,West,370.97
12203,2024-10-17,936,47,4,37.1,North,148.4
12204,2024-08-11,245,32,4,284.14,West,1136.56
12205,2024-12-26,313,5,3,351.92,South,1055.76
12206,2024-11-30,819,3,2,275.03,East,550.06
12207,2022-04-09,496,17,4,417.67,North,1670.68
12208,2024-05-21,22,13,2,157.41,South,314.82
12209,2022-10-28,68,3,1,42.08,East,42.08
12210,2023-05-03,392,28,5,320.47,South,1602.3500000000001
12211,2024-10-01,316,4,1,368.09,West,368.09
12212,2023-04-22,65,18,2,384.97,West,769.94
12213,2024-05-10,804,35,3,15.42,South,46.26
12214,2024-03-19,967,14,1,339.96,North,339.96
12215,2023-06-02,729,16,4,20.16,South,80.64
12216,2023-04-04,541,12,1,389.65,East,389.65
12217,2022-08-18,705,11,1,354.52,South,354.52
12218,2022-01-08,568,2,1,288.03,East,288.03
12219,2022-07-14,850,33,3,258.1,East,774.3000000000001
12220,2024-11-08,900,13,2,360.4,East,720.8
12221,2022-12-20,212,30,3,38.03,South,114.09
12222,2024-12-08,750,26,4,417.77,West,1671.08
12223,2023-04-09,200,50,2,108.6,West,217.2
12224,2022-12-22,987,18,4,244.12,South,976.48
12225,2024-04-29,178,13,2,248.53,East,497.06
12226,2024-08-31,423,4,2,390.79,South,781.58
12227,2022-03-07,931,33,1,104.57,West,104.57
12228,2024-05-08,665,15,1,156.88,West,156.88
12229,2023-07-25,462,17,3,334.92,West,1004.76
12230,2022-11-04,44,6,2,212.26,East,424.52
12231,2024-02-22,431,5,4,156.44,North,625.76
12232,2022-05-01,168,33,1,314.5,North,314.5
12233,2024-02-05,287,16,4,52.42,West,209.68
12234,2024-02-12,709,46,1,396.99,West,396.99
12235,2022-04-06,337,24,2,267.13,West,534.26
12236,2024-09-13,586,5,4,110.95,South,443.8
12237,2023-06-24,171,3,3,210.17,East,630.51
12238,2022-01-02,892,35,3,74.23,East,222.69
12239,2023-08-03,183,27,3,312.12,East,936.36
12240,2022-11-29,16,12,1,337.96,South,337.96
12241,2024-11-13,496,50,1,208.59,North,208.59
12242,2024-01-12,580,41,3,176.45,South,529.3499999999999
12243,2023-05-21,887,25,4,426.39,North,1705.56
12244,2024-09-26,837,17,1,292.27,East,292.27
12245,2024-01-03,554,49,3,336.84,West,1010.52
12246,2023-05-29,110,20,1,72.48,North,72.48
12247,2024-06-13,553,28,5,359.53,West,1797.6499999999999
12248,2022-12-27,306,50,4,227.86,North,911.44
12249,2022-10-01,980,35,2,189.67,South,379.34
12250,2022-06-26,6,50,4,465.41,East,1861.64
12251,2023-06-11,843,15,2,36.43,South,72.86
12252,2024-07-01,693,33,3,105.85,East,317.54999999999995
12253,2022-10-06,273,3,1,193.77,East,193.77
12254,2023-12-07,361,7,3,168.78,East,506.34000000000003
12255,2022-03-05,185,10,2,260.24,West,520.48
12256,2022-10-17,835,41,5,206.44,South,1032.2
12257,2022-01-18,656,26,2,396.26,South,792.52
12258,2022-03-05,948,41,1,386.32,East,386.32
12259,2022-11-26,100,40,5,388.46,North,1942.3
12260,2024-02-02,90,6,1,190.98,East,190.98
12261,2024-11-06,984,33,5,209.61,North,1048.0500000000002
12262,2023-03-19,246,16,1,363.03,South,363.03
12263,2022-05-21,239,24,2,70.86,West,141.72
12264,2023-03-20,930,30,2,427.44,South,854.88
12265,2023-05-11,724,10,2,275.22,North,550.44
12266,2023-03-02,81,11,2,425.79,West,851.58
12267,2023-03-26,115,44,5,398.87,South,1994.35
12268,2022-12-17,276,22,4,193.45,South,773.8
12269,2023-08-22,80,3,4,59.76,North,239.04
12270,2023-12-12,568,38,3,461.21,South,1383.6299999999999
12271,2024-05-19,179,40,4,178.86,North,715.44
12272,2023-01-28,309,23,3,193.13,North,579.39
12273,2024-04-21,561,45,2,455.43,East,910.86
12274,2023-02-05,509,19,1,459.5,South,459.5
12275,2022-02-19,260,40,4,138.82,West,555.28
12276,2024-01-14,786,13,4,53.59,East,214.36
12277,2024-06-24,292,36,2,10.54,North,21.08
12278,2024-11-01,885,3,2,224.76,South,449.52
12279,2024-09-17,291,22,4,288.6,South,1154.4
12280,2024-11-04,542,25,2,142.47,North,284.94
12281,2022-01-28,886,20,4,137.28,West,549.12
12282,2023-01-23,764,28,1,184.82,East,184.82
12283,2024-04-12,63,3,1,138.91,North,138.91
12284,2022-09-07,594,22,3,430.63,South,1291.8899999999999
12285,2022-04-08,405,44,4,324.99,North,1299.96
12286,2024-11-28,948,37,1,416.18,East,416.18
12287,2024-11-27,480,38,1,431.63,North,431.63
12288,2022-06-28,325,18,5,223.15,North,1115.75
12289,2024-06-10,381,20,1,244.01,West,244.01
12290,2024-01-20,681,46,3,489.13,South,1467.3899999999999
12291,2023-03-29,310,5,1,410.25,North,410.25
12292,2022-04-07,343,43,2,400.97,South,801.94
12293,2022-11-05,670,9,5,296.02,West,1480.1
12294,2022-09-19,475,29,4,235.96,East,943.84
12295,2022-10-20,56,17,3,448.36,North,1345.08
12296,2022-09-06,847,12,1,404.23,West,404.23
12297,2022-09-02,425,26,4,263.23,West,1052.92
12298,2022-09-08,142,33,1,142.54,West,142.54
12299,2022-05-03,661,33,5,82.17,South,410.85
12300,2022-11-21,376,36,4,280.83,South,1123.32
12301,2024-09-12,226,29,2,155.05,West,310.1
12302,2023-05-16,474,22,2,139.47,West,278.94
12303,2023-11-18,25,18,4,61.84,North,247.36
12304,2024-12-25,690,17,2,26.89,North,53.78
12305,2024-04-15,365,44,3,393.84,South,1181.52
12306,2022-02-28,95,24,5,62.91,West,314.54999999999995
12307,2024-01-01,508,22,3,445.42,South,1336.26
12308,2022-09-23,565,44,4,114.75,West,459.0
12309,2022-08-24,816,5,3,382.24,East,1146.72
12310,2024-06-16,582,1,5,413.27,East,2066.35
12311,2022-08-06,176,19,5,398.35,East,1991.75
12312,2024-09-01,644,30,4,437.7,North,1750.8
12313,2023-08-12,408,39,3,176.46,West,529.38
12314,2024-07-05,490,15,5,493.09,West,2465.45
12315,2024-07-06,927,46,4,147.0,North,588.0
12316,2022-12-19,851,35,5,467.81,East,2339.05
12317,2022-04-01,459,5,1,224.35,North,224.35
12318,2023-12-03,413,6,1,37.9,West,37.9
12319,2022-03-14,901,25,5,394.61,North,1973.0500000000002
12320,2023-11-16,338,11,4,395.83,North,1583.32
12321,2023-12-23,963,22,1,106.68,North,106.68
12322,2024-08-15,872,34,5,413.52,East,2067.6
12323,2024-11-21,331,44,2,87.21,North,174.42
12324,2023-10-10,213,14,3,84.2,East,252.60000000000002
12325,2024-01-30,990,9,5,406.37,East,2031.85
12326,2024-05-20,723,20,1,152.21,North,152.21
12327,2022-05-23,949,16,5,47.67,North,238.35000000000002
12328,2024-08-06,345,17,4,478.61,East,1914.44
12329,2022-02-13,576,17,1,282.95,North,282.95
12330,2022-02-01,547,34,4,229.56,West,918.24
12331,2022-01-28,524,42,4,257.01,East,1028.04
12332,2024-10-16,943,11,4,338.52,South,1354.08
12333,2023-02-27,346,35,5,432.22,South,2161.1000000000004
12334,2023-05-06,823,34,1,339.56,East,339.56
12335,2022-06-09,248,36,4,372.37,South,1489.48
12336,2024-04-24,624,8,2,98.28,West,196.56
12337,2022-01-18,325,19,3,198.21,East,594.63
12338,2023-11-03,467,50,5,296.56,East,1482.8
12339,2022-08-20,91,33,2,313.51,North,627.02
12340,2023-02-28,294,23,1,142.64,West,142.64
12341,2024-06-22,541,2,3,487.74,South,1463.22
12342,2024-01-25,524,8,4,67.91,South,271.64
12343,2024-04-16,659,29,2,65.02,North,130.04
12344,2024-06-12,649,42,2,122.28,East,244.56
12345,2022-08-27,850,7,4,379.42,West,1517.68
12346,2022-05-29,669,49,4,27.91,West,111.64
12347,2023-09-15,259,29,2,494.05,North,988.1
12348,2022-01-17,87,31,1,493.99,South,493.99
12349,2024-07-02,158,30,5,88.25,East,441.25
12350,2022-08-14,494,35,1,206.59,West,206.59
12351,2023-10-14,186,25,1,109.92,East,109.92
12352,2022-09-17,344,47,5,209.93,North,1049.65
12353,2023-11-05,821,4,1,271.1,East,271.1
12354,2022-06-23,869,49,3,413.14,South,1239.42
12355,2022-07-24,741,43,4,27.55,West,110.2
12356,2023-02-19,516,38,2,493.58,West,987.16
12357,2024-03-02,569,17,5,470.88,South,2354.4
12358,2024-12-24,950,10,1,289.5,South,289.5
12359,2023-06-02,509,1,2,245.64,East,491.28
12360,2024-12-26,540,18,3,279.82,North,839.46
12361,2024-09-05,16,46,1,19.04,West,19.04
12362,2024-10-06,525,19,1,371.46,South,371.46
12363,2023-08-13,200,50,1,253.25,East,253.25
12364,2022-03-08,184,32,3,150.16,West,450.48
12365,2023-11-15,309,31,4,236.16,North,944.64
12366,2022-03-04,816,33,2,153.36,East,306.72
12367,2024-03-24,508,22,1,352.98,South,352.98
12368,2023-02-07,281,1,1,311.07,West,311.07
12369,2022-07-11,834,41,3,200.17,East,600.51
12370,2022-03-12,158,46,3,163.98,South,491.93999999999994
12371,2024-05-27,360,35,2,440.24,South,880.48
12372,2024-01-11,259,44,2,344.3,South,688.6
12373,2024-08-03,919,49,1,360.73,West,360.73
12374,2024-12-22,157,17,1,313.12,South,313.12
12375,2022-09-02,425,34,1,46.86,East,46.86
12376,2023-06-03,606,29,1,39.04,West,39.04
12377,2023-01-28,779,6,1,220.29,East,220.29
12378,2024-02-11,21,1,3,465.94,North,1397.82
12379,2024-06-29,639,27,4,267.11,North,1068.44
12380,2022-07-03,347,12,2,439.18,North,878.36
12381,2022-09-04,920,4,3,57.31,North,171.93
12382,2022-11-20,863,16,5,364.89,South,1824.4499999999998
12383,2022-06-09,350,11,5,130.22,West,651.1
12384,2023-12-07,961,20,5,267.0,South,1335.0
12385,2023-09-14,385,26,2,153.53,East,307.06
12386,2024-07-13,438,28,1,359.04,East,359.04
12387,2022-03-07,456,42,5,206.44,North,1032.2
12388,2024-07-18,624,8,5,236.46,East,1182.3
12389,2022-09-11,746,2,4,130.22,East,520.88
12390,2022-10-10,546,40,3,147.91,West,443.73
12391,2024-12-19,80,26,2,97.94,East,195.88
12392,2022-04-28,987,27,2,281.36,South,562.72
12393,2023-02-27,452,33,4,81.05,North,324.2
12394,2023-07-10,595,7,5,141.42,North,707.0999999999999
12395,2022-02-05,541,46,4,269.93,East,1079.72
12396,2023-06-15,489,36,1,144.67,East,144.67
12397,2022-04-01,643,21,5,298.36,South,1491.8000000000002
12398,2022-04-08,523,49,2,16.94,South,33.88
12399,2023-06-15,392,34,3,486.88,East,1460.6399999999999
12400,2023-06-22,574,23,4,367.69,South,1470.76
12401,2024-11-17,359,34,4,256.87,West,1027.48
12402,2022-03-21,33,40,2,461.21,South,922.42
12403,2023-07-17,136,7,5,436.19,East,2180.95
12404,2023-09-06,921,26,5,189.61,East,948.0500000000001
12405,2022-06-25,600,40,5,66.9,South,334.5
12406,2023-06-06,922,49,3,133.59,West,400.77
12407,2023-02-27,410,17,3,112.26,West,336.78000000000003
12408,2023-07-30,529,31,5,377.53,East,1887.6499999999999
12409,2023-06-15,91,39,3,278.57,North,835.71
12410,2022-11-28,413,25,4,426.55,South,1706.2
12411,2023-10-15,299,37,5,249.95,South,1249.75
12412,2024-01-10,487,15,3,387.18,South,1161.54
12413,2023-05-26,765,2,4,168.48,West,673.92
12414,2022-02-11,73,11,4,305.05,North,1220.2
12415,2024-06-03,718,32,3,323.31,South,969.9300000000001
12416,2022-03-22,261,30,5,382.05,East,1910.25
12417,2023-02-06,690,17,5,401.75,West,2008.75
12418,2022-04-17,990,24,3,145.49,North,436.47
12419,2023-05-21,312,45,3,198.68,North,596.04
12420,2023-12-21,959,4,1,111.5,West,111.5
12421,2022-09-14,825,50,4,376.44,North,1505.76
12422,2024-08-11,732,46,5,142.66,West,713.3
12423,2024-07-21,685,32,2,201.6,North,403.2
12424,2024-12-07,165,19,4,403.48,East,1613.92
12425,2024-06-15,840,3,5,176.5,North,882.5
12426,2022-01-19,335,4,1,152.84,South,152.84
12427,2024-12-05,502,25,4,329.08,North,1316.32
12428,2023-03-27,732,9,4,487.93,West,1951.72
12429,2024-06-16,804,21,5,40.69,West,203.45
12430,2024-12-15,161,23,2,419.05,North,838.1
12431,2024-01-11,390,46,3,69.59,North,208.77
12432,2022-03-23,760,29,2,179.0,North,358.0
12433,2024-01-07,883,30,1,214.19,South,214.19
12434,2022-03-20,972,25,4,362.18,South,1448.72
12435,2022-10-10,71,49,5,464.02,North,2320.1
12436,2024-09-23,941,29,4,59.99,North,239.96
12437,2022-06-09,92,34,3,374.96,South,1124.8799999999999
12438,2024-06-06,903,14,2,167.92,North,335.84
12439,2023-04-13,361,22,2,451.94,South,903.88
12440,2024-05-02,321,48,1,146.33,East,146.33
12441,2023-04-07,245,16,5,349.99,West,1749.95
12442,2024-05-03,24,11,3,90.73,East,272.19
12443,2022-04-27,557,14,3,479.39,West,1438.17
12444,2022-12-30,701,7,5,12.12,North,60.599999999999994
12445,2023-04-11,403,5,1,124.1,East,124.1
12446,2022-07-03,373,40,3,341.21,West,1023.6299999999999
12447,2023-10-22,928,29,1,428.23,East,428.23
12448,2022-03-16,286,17,5,496.84,South,2484.2
12449,2024-04-05,833,30,5,94.9,South,474.5
12450,2023-05-18,928,25,5,160.5,East,802.5
12451,2024-03-05,441,14,3,447.01,North,1341.03
12452,2023-08-10,916,42,5,25.92,North,129.60000000000002
12453,2023-10-18,853,22,3,369.33,North,1107.99
12454,2023-12-01,595,44,1,217.3,East,217.3
12455,2023-09-27,734,5,4,347.52,East,1390.08
12456,2024-04-23,882,40,1,267.2,North,267.2
12457,2024-04-14,988,28,3,317.28,East,951.8399999999999
12458,2024-02-03,352,12,2,336.67,West,673.34
12459,2022-12-24,926,36,2,319.31,North,638.62
12460,2023-11-23,855,13,4,335.64,West,1342.56
12461,2023-09-14,219,21,5,288.49,South,1442.45
12462,2023-04-27,485,32,1,359.81,South,359.81
12463,2024-09-06,443,49,1,390.25,North,390.25
12464,2024-09-04,218,21,3,396.09,East,1188.27
12465,2022-10-17,702,37,4,428.22,South,1712.88
12466,2024-01-22,67,38,5,165.04,North,825.1999999999999
12467,2022-01-23,31,9,4,375.43,North,1501.72
12468,2024-03-16,322,37,2,473.86,East,947.72
